gene_symbol,half_life_hours
GIT1,6.176
GJA1,6.585
GJA3,4.2
GJA4,1.768
GJB2,6.205
GJC1,1.367
GJC2,2.805
GJD4,6.216
GK,10.993
GK5,8.9
GKAP1,4.147
GLB1,18.506
GLB1L,14.054
GLB1L2,60.645
GLCCI1,1.723
GLCE,2.988
GLDC,8.183
GLE1,9.182
GLG1,12.304
GLI1,6.441
GLI2,1.054
GLI3,1.255
GLI4,6.054
GLIPR1,9.891
GLIPR2,14.416
GLIS2,2.166
GLIS3,1.401
GLMN,9.507
GLMP,18.263
GLO1,25.481
GLOD4,9.967
GLP2R,16.152
GLRB,7.517
GLRX,10.566
GLRX2,5.844
GLRX3,28.579
GLRX5,11.065
GLS,7.833
GLS2,4.7
GLT8D1,6.944
GLT8D2,19.332
GLTP,12.167
GLUD1,35.768
GLUD2,11.477
GLUL,5.959
GLYCTK,5.351
GLYR1,13.399
GM2A,26.754
GMCL1,7.875
GMDS,13.927
GMEB1,1.394
GMEB2,1.404
GMFB,9.663
GMFG,123.695
GMIP,7.722
GMNN,3.209
GMPPA,22.696
GMPPB,7.011
GMPR,7.035
GMPR2,13.291
GMPS,6.597
GNA11,4.197
GNA12,5.075
GNA13,2.299
GNA15,6.503
GNAI1,2.769
GNAI2,34.067
GNAI3,9.682
GNAL,6.185
GNAO1,7.468
GNAQ,3.415
GNAS,74.906
GNAZ,2.971
GNB1,26.322
GNB1L,4.066
GNB2,36.65
GNB3,4.12
GNB4,10.641
GNB5,14.054
GNE,1.64
GNG10,28.812
GNG11,12.398
GNG12,12.36
GNG2,7.982
GNG4,25.3
GNG5,33.213
GNG7,9.614
GNGT2,12.582
GNL1,12.316
GNL2,5.156
GNL3,3.054
GNL3L,8.365
GNPAT,18.024
GNPDA1,15.795
GNPDA2,4.641
GNPNAT1,7.349
GNPTAB,7.096
GNPTG,22.33
GNRH1,1.72
GNS,29.373
GOLGA1,4.72
GOLGA2,5.064
GOLGA3,6.335
GOLGA4,3.789
GOLGA5,2.776
GOLGA6L9,4.084
GOLGA7,14.96
GOLGA8A,10.218
GOLGB1,5.656
GOLIM4,7.535
GOLM1,20.525
GOLM2,15.446
GOLPH3,1.978
GOLPH3L,2.199
GOLT1B,8.785
GON4L,2.163
GON7,8.164
GOPC,2.11
GORAB,1.027
GORASP1,8.429
GORASP2,3.826
GOSR1,2.223
GOSR2,5.542
GOT1,8.668
GOT2,22.262
GP6,3.421
GP9,6.161
GPAA1,42.81
GPALPP1,8.141
GPAM,4.446
GPANK1,0.948
GPAT3,5.901
GPAT4,5.753
GPATCH1,1.31
GPATCH11,2.087
GPATCH2,1.366
GPATCH2L,3.209
GPATCH3,0.997
GPATCH4,4.952
GPATCH8,2.34
GPBAR1,5.265
GPBP1,2.195
GPBP1L1,3.038
GPC1,19.234
GPC2,22.353
GPC4,17.219
GPC5,12.304
GPC6,8.988
GPCPD1,5.45
GPD1,17.483
GPD1L,11.683
GPD2,9.269
GPHA2,7.272
GPHN,2.743
GPIHBP1,6.004
GPKOW,6.613
GPLD1,14.191
GPM6A,22.489
GPM6B,12.984
GPN1,12.112
GPN2,2.83
GPN3,13.413
GPNMB,9.311
GPR107,10.755
GPR108,43.6
GPR132,1.865
GPR135,1.806
GPR137,15.683
GPR137B,8.966
GPR139,7.115
GPR142,6.375
GPR148,3.509
GPR15,2.044
GPR150,8.359
GPR153,9.916
GPR155,3.934
GPR156,1.329
GPR157,1.695
GPR160,17.751
GPR161,3.532
GPR162,5.429
GPR173,7.426
GPR174,1.147
GPR176,3.482
GPR18,0.818
GPR180,3.669
GPR183,0.74
GPR19,2.261
GPR3,2.011
GPR37,0.774
GPR37L1,5.143
GPR4,11.659
GPR45,1.6
GPR55,2.614
GPR6,15.779
GPR61,1.502
GPR62,1.197
GPR63,1.791
GPR65,0.514
GPR75,1.678
GPR78,11.425
GPR83,5.701
GPR85,3.362
GPR88,5.664
GPR89A,8.459
GPR89B,3.341
GPRASP1,2.373
GPRASP2,5.494
GPRC5A,2.37
GPRC5B,4.214
GPRC5C,3.169
GPRIN1,3.429
GPRIN3,1.446
GPS1,43.159
GPS2,20.052
GPSM1,7.791
GPSM2,5.636
GPSM3,32.578
GPT,9.131
GPT2,11.235
GPX1,27.247
GPX3,29.463
GPX4,59.185
GPX7,13.87
GPX8,7.052
GRAMD1A,3.897
GRAMD1B,1.61
GRAMD1C,15.097
GRAMD2B,1.685
GRAMD4,5.947
GRAP2,7.487
GRB10,5.595
GRB14,6.88
GRB2,7.02
GRB7,1.157
GREB1,6.045
GREB1L,3.967
GRHL1,2.624
GRID1,4.017
GRIK4,7.533
GRIK5,19.609
GRIN2C,3.071
GRIN2D,4.663
GRINA,20.318
GRIP1,2.472
GRIPAP1,23.398
GRK2,11.173
GRK3,5.1
GRK4,2.776
GRK5,3.952
GRM4,8.765
GRM5,6.743
GRM6,6.382
GRM8,3.52
GRN,51.656
GRP,5.488
GRPEL1,3.041
GRPEL2,0.964
GRPR,2.283
GRSF1,5.312
GRTP1,4.706
GRWD1,2.198
GSC,0.622
GSDMD,15.501
GSDME,7.925
GSE1,2.436
GSG1L,5.51
GSK3A,8.233
GSK3B,2.667
GSKIP,2.526
GSN,31.826
GSPT1,11.778
GSPT2,1.135
GSR,12.873
GSS,45.177
GSTA4,21.837
GSTCD,5.161
GSTK1,49.701
GSTM2,64.98
GSTM3,29.763
GSTM4,48.308
GSTO1,25.403
GSTO2,7.299
GSTP1,69.343
GSTZ1,27.75
GSX1,4.995
GSX2,6.508
GTDC1,9.575
GTF2A1,2.056
GTF2A2,13.522
GTF2B,1.784
GTF2E1,1.192
GTF2E2,5.434
GTF2F1,8.331
GTF2F2,8.327
GTF2H1,5.735
GTF2H2,7.22
GTF2H2C,7.27
GTF2H3,10.427
GTF2H4,9.264
GTF2H5,27.919
GTF2I,8.393
GTF2IRD1,2.524
GTF2IRD2,4.919
GTF3A,36.65
GTF3C1,7.299
GTF3C2,4.99
GTF3C3,5.79
GTF3C4,1.006
GTF3C6,23.493
GTPBP1,7.47
GTPBP10,2.649
GTPBP3,7.098
GTPBP4,3.277
GTPBP6,12.807
GTSE1,4.53
GUCA1B,7.255
GUCD1,2.612
GUCY1A2,4.5
GUCY2D,6.506
GUF1,8.472
GUK1,46.386
GULP1,7.142
GUSB,22.353
GVQW3,0.457
GXYLT1,3.999
GXYLT2,13.097
GYG1,9.098
GYG2,12.569
GYPC,17.324
GYPE,7.879
GYS1,15.651
GZF1,0.721
H2AC11,2.508
H2AC6,2.728
H2AX,3.545
H2AZ1,13.318
H2AZ2,30.312
H2BC15,2.811
H3-3B,6.877
H6PD,5.432
HAAO,35.407
HABP4,7.226
HACD1,16.366
HACD2,17.114
HACD3,17.697
HACE1,6.109
HACL1,9.697
HADH,35.623
HADHA,30.128
HADHB,26.322
HAGH,17.08
HAGHL,11.356
HAMP,1.192
HAND2,1.392
HAPLN2,7.523
HAPLN3,16.433
HARBI1,0.688
HARS1,10.998
HARS2,4.445
HAS3,1.314
HASPIN,0.467
HAT1,13.8
HAUS1,15.501
HAUS2,7.732
HAUS3,1.047
HAUS4,35.732
HAUS5,20.862
HAUS6,3.291
HAUS7,15.205
HAUS8,1.081
HAVCR2,1.804
HAX1,21.441
HBEGF,1.139
HBP1,2.461
HBQ1,12.087
HBS1L,13.406
HCCS,4.54
HCFC1,6.832
HCFC1R1,14.622
HCFC2,1.753
HCK,13.427
HCN2,15.329
HCN4,2.058
HCRTR1,7.013
HCST,6.471
HDAC1,35.804
HDAC10,10.28
HDAC11,17.201
HDAC2,11.344
HDAC3,17.806
HDAC4,2.351
HDAC5,10.826
HDAC6,22.927
HDAC8,12.093
HDAC9,2.72
HDDC2,20.819
HDDC3,4.751
HDGF,27.082
HDGFL1,2.844
HDGFL2,8.268
HDGFL3,12.298
HDHD2,17.662
HDHD3,0.971
HDHD5,20.883
HDLBP,28.841
HDX,1.706
HEATR1,5.894
HEATR3,4.411
HEATR5A,6.907
HEATR5B,3.823
HEATR6,1.856
HEBP1,9.575
HEBP2,22.037
HECA,2.092
HECTD1,4.159
HECTD2,4.601
HECTD3,11.838
HECTD4,3.826
HECW1,2.22
HECW2,2.454
HEG1,1.923
HELB,2.577
HELQ,1.305
HELZ,3.206
HELZ2,6.056
HEMK1,14.892
HEPH,14.083
HERC1,4.063
HERC2,4.76
HERC3,11.229
HERC4,4.41
HERC5,10.063
HERC6,7.815
HERPUD1,1.236
HERPUD2,1.927
HES1,0.206
HES4,13.591
HES6,11.361
HESX1,4.972
HEXA,37.784
HEXB,47.917
HEXD,12.161
HEXIM1,2.288
HEXIM2,1.313
HEY1,0.676
HEY2,1.042
HEYL,1.939
HFE,8.988
HFM1,9.245
HGFAC,7.697
HGH1,7.644
HGS,12.892
HGSNAT,11.868
HHAT,10.657
HHATL,1.538
HHEX,0.718
HHIP,9.043
HHIPL1,3.169
HHIPL2,3.731
HIBADH,22.581
HIBCH,18.3
HIC2,0.85
HID1,18.544
HIF1A,4.223
HIF1AN,3.618
HIGD1A,28.783
HIGD2A,29.343
HIKESHI,27.219
HILPDA,0.595
HINFP,2.549
HINT1,46.386
HINT2,18.079
HINT3,9.761
HIP1,6.088
HIP1R,12.248
HIPK1,5.235
HIPK2,5.186
HIPK3,2.71
HIPK4,2.173
HIRA,5.212
HIRIP3,7.748
HIVEP1,0.975
HIVEP2,0.835
HIVEP3,2.457
HJURP,0.699
HK1,15.972
HK2,3.237
HK3,1.447
HLA-A,68.643
HLA-B,62.903
HLA-C,21.66
HLA-DMA,11.292
HLA-DMB,11.06
HLA-DOA,16.185
HLA-DOB,12.112
HLA-DPA1,17.644
HLA-DPB1,9.658
HLA-DQA1,6.86
HLA-DQA2,13.619
HLA-DQB1,13.42
HLA-DQB2,0.732
HLA-DRA,26.564
HLA-DRB5,7.756
HLA-E,16.651
HLA-F,19.49
HLCS,6.481
HLF,4.207
HLTF,9.11
HLX,0.345
HM13,19.059
HMBS,7.434
HMCES,9.619
HMCN1,10.114
HMG20A,3.754
HMG20B,34.101
HMGA1,38.677
HMGA2,7.034
HMGB1,21.837
HMGB2,8.626
HMGB3,11.648
HMGCL,9.846
HMGCR,1.967
HMGCS1,6.177
HMGN1,35.587
HMGN2,32.184
HMGN3,44.359
HMGN4,7.608
HMGN5,10.15
HMGXB4,1.14
HMHB1,9.786
HMMR,10.14
HMOX1,2.664
HMX1,3.137
HNF1A,3.273
HNF1B,3.274
HNF4A,5.029
HNF4G,3.835
HNMT,21.117
HNRNPA0,4.02
HNRNPA1,16.55
HNRNPA1L2,2.573
HNRNPA2B1,18.847
HNRNPA3,16.856
HNRNPAB,7.736
HNRNPC,31.409
HNRNPD,18.714
HNRNPDL,5.28
HNRNPF,2.873
HNRNPH1,17.697
HNRNPH2,8.85
HNRNPH3,17.377
HNRNPK,20.031
HNRNPL,12.373
HNRNPLL,5.726
HNRNPR,12.411
HNRNPU,10.207
HNRNPUL1,11.959
HNRNPUL2,10.343
HNRNPUL2-BSCL2,12.64
HOGA1,12.379
HOMER1,2.856
HOMER2,17.395
HOMER3,13.495
HOMEZ,1.718
HOOK1,7.516
HOOK2,8.256
HOOK3,5.666
HOPX,17.59
HOXA1,0.77
HOXA11,0.583
HOXA13,0.729
HOXA2,2.339
HOXA3,0.631
HOXA4,3.346
HOXA5,0.53
HOXA6,0.657
HOXA7,2.388
HOXA9,2.418
HOXB13,2.274
HOXB2,1.135
HOXB3,2.069
HOXB4,2.231
HOXB5,2.527
HOXB6,2.318
HOXB7,2.692
HOXB8,3.956
HOXB9,4.022
HOXC10,6.284
HOXC11,1.597
HOXC13,1.248
HOXC4,2.879
HOXC5,3.584
HOXC6,2.348
HOXC8,0.889
HOXC9,2.143
HOXD1,0.69
HOXD10,3.15
HOXD11,2.258
HOXD3,2.338
HOXD4,2.813
HOXD8,1.839
HOXD9,2.585
HP1BP3,9.101
HPCA,8.143
HPCAL1,7.031
HPDL,1.532
HPF1,7.74
HPGD,32.811
HPN,6.028
HPR,7.348
HPRT1,41.864
HPS1,15.556
HPS3,8.507
HPS4,4.691
HPS5,2.976
HPS6,0.389
HPSE,22.535
HR,7.288
HRAS,10.701
HRH1,0.518
HRH3,5.8
HRK,3.358
HROB,1.09
HS1BP3,8.548
HS2ST1,8.281
HS3ST2,1.546
HS3ST3A1,1.215
HS3ST3B1,0.994
HS3ST4,1.658
HS6ST1,1.598
HS6ST2,13.654
HS6ST3,4.909
HSBP1,38.953
HSBP1L1,11.612
HSCB,8.904
HSD11B2,4.248
HSD17B10,48.112
HSD17B11,11.344
HSD17B12,20.092
HSD17B14,19.214
HSD17B4,30.006
HSD17B6,6.965
HSD17B7,2.849
HSD17B8,37.364
HSD3B7,10.766
HSDL1,5.668
HSDL2,21.993
HSF1,20.484
HSF2,1.278
HSF2BP,6.419
HSH2D,1.904
HSP90AA1,30.405
HSP90AB1,21.66
HSP90B1,22.194
HSPA12A,5.309
HSPA12B,6.267
HSPA13,3.504
HSPA14,2.905
HSPA1A,1.663
HSPA1B,1.081
HSPA1L,1.877
HSPA2,2.464
HSPA4,11.46
HSPA4L,8.218
HSPA5,6.942
HSPA6,2.656
HSPA8,3.135
HSPA9,17.377
HSPB1,55.687
HSPB11,20.318
HSPB2,9.668
HSPB8,4.515
HSPBAP1,2.444
HSPBP1,22.834
HSPD1,19.829
HSPE1,22.951
HSPE1-MOB4,2.946
HSPG2,12.801
HSPH1,9.614
HTATIP2,26.403
HTATSF1,24.742
HTD2,0.841
HTR1B,9.806
HTR1D,3.024
HTR6,6.09
HTRA1,33.894
HTRA2,7.062
HTRA3,16.416
HTT,10.577
HUNK,1.14
HUS1,7.035
HUWE1,8.293
HVCN1,4.246
HYAL1,4.257
HYAL2,2.869
HYAL3,9.182
HYI,24.22
HYLS1,0.409
HYOU1,22.881
HYPK,20.484
IAH1,10.761
IARS1,11.88
IARS2,28.261
IBTK,4.543
ICA1,9.492
ICA1L,8.468
ICAM1,2.298
ICAM2,3.829
ICAM3,8.431
ICAM4,7.581
ICAM5,13.495
ICE1,2.56
ICE2,7.889
ICMT,6.613
ICOSLG,1.612
ID1,0.291
ID2,0.487
ID3,0.319
ID4,0.555
IDE,10.684
IDH1,12.008
IDH2,52.078
IDH3A,11.748
IDH3G,43.291
IDI1,3.623
IDI2,3.421
IDS,32.911
IDUA,6.02
IER2,0.553
IER3,0.306
IER3IP1,10.804
IER5,0.417
IER5L,1.122
IFFO1,4.717
IFFO2,0.914
IFI16,5.424
IFI27,11.76
IFI27L1,17.896
IFI27L2,22.104
IFI30,42.55
IFI35,14.452
IFI44,3.572
IFI44L,4.78
IFI6,62.775
IFIH1,4.14
IFIT1,2.916
IFIT2,0.553
IFIT3,1.835
IFIT5,0.815
IFITM1,27.137
IFITM2,62.903
IFITM3,10.332
IFNA8,4.751
IFNAR1,5.979
IFNAR2,5.273
IFNGR1,2.913
IFNGR2,4.584
IFNLR1,1.595
IFRD1,1.728
IFRD2,9.236
IFT122,16.651
IFT140,6.221
IFT172,14.112
IFT20,13.21
IFT22,7.772
IFT27,12.905
IFT46,7.871
IFT52,16.168
IFT57,18.506
IFT74,6.976
IFT80,12.905
IFT81,7.683
IFT88,6.05
IGBP1,6.987
IGDCC3,2.76
IGDCC4,3.262
IGF1,16.366
IGF1R,3.553
IGF2,44.63
IGF2BP1,4.714
IGF2BP2,9.473
IGF2BP3,6.2
IGF2R,11.379
IGFBP1,5.146
IGFBP2,77.853
IGFBP3,6.345
IGFBP4,24.073
IGFBP5,8.455
IGFBP6,10.87
IGFBP7,39.671
IGFL1,4.289
IGFLR1,6.519
IGFN1,15.811
IGHMBP2,2.558
IGIP,2.349
IGSF11,2.644
IGSF3,10.223
IGSF8,25.637
IGSF9,7.387
IGSF9B,3.899
IK,12.958
IKBIP,5.345
IKBKB,6.164
IKBKE,5.731
IKBKG,8.548
IKZF1,3.639
IKZF2,0.973
IKZF3,1.709
IKZF4,1.697
IKZF5,2.279
IL10,3.957
IL10RA,2.628
IL10RB,6.369
IL11,5.714
IL11RA,10.954
IL12A,2.246
IL12B,0.596
IL12RB1,13.278
IL12RB2,2.385
IL13RA1,26.242
IL15,1.597
IL15RA,2.121
IL16,4.293
IL17A,4.591
IL17B,4.543
IL17D,5.316
IL17RA,2.911
IL17RC,13.468
IL17RD,3.647
IL17RE,5.861
IL17REL,4.085
IL18,14.04
IL18BP,6.665
IL1A,0.672
IL1B,1.266
IL1R1,3.835
IL1RAP,6.347
IL20RB,2.885
IL21R,1.172
IL22RA1,3.349
IL23A,1.848
IL23R,2.003
IL27RA,10.238
IL2RA,7.279
IL2RB,8.145
IL2RG,60.769
IL32,18.828
IL34,7.447
IL4R,2.542
IL6,0.572
IL6R,4.155
IL6ST,6.203
IL7,6.246
IL7R,5.532
ILDR1,1.438
ILDR2,5.917
ILF2,18.847
ILF3,18.006
ILK,19.234
ILKAP,5.489
ILRUN,9.663
ILVBL,13.786
IMMP1L,9.614
IMMP2L,9.977
IMMT,15.182
IMP3,1.111
IMP4,6.276
IMPA1,6.92
IMPA2,17.751
IMPACT,10.043
IMPDH1,12.997
IMPDH2,21.032
INA,12.385
INCENP,3.845
INF2,10.496
ING1,0.497
ING2,0.96
ING3,2.36
ING4,10.27
ING5,4.173
INHA,5.267
INHBB,2.092
INHBE,2.073
INIP,3.107
INKA2,1.631
INO80,1.281
INO80B,6.05
INO80C,7.171
INO80D,1.869
INO80E,11.547
INPP1,3.14
INPP4A,5.916
INPP4B,4.806
INPP5A,4.511
INPP5B,4.363
INPP5D,6.98
INPP5E,5.085
INPP5F,4.452
INPP5J,9.861
INPP5K,9.226
INPPL1,14.526
INSIG1,1.723
INSIG2,3.19
INSM1,0.397
INSM2,6.542
INSR,2.818
INSRR,5.524
INTS1,28.87
INTS10,10.657
INTS11,14.922
INTS12,2.379
INTS13,6.128
INTS14,3.636
INTS15,2.573
INTS3,11.953
INTS4,9.43
INTS5,0.725
INTS6,1.18
INTS6L,3.418
INTS7,4.128
INTS8,7.681
INTS9,4.441
INTU,2.983
INVS,5.392
IP6K1,1.579
IP6K2,1.83
IPMK,1.401
IPO11,6.999
IPO13,8.245
IPO4,20.925
IPO5,24.994
IPO7,6.45
IPO8,12.899
IPO9,12.64
IPP,4.963
IPPK,1.414
IQCB1,6.146
IQCC,0.781
IQCD,4.053
IQCE,8.416
IQCG,15.407
IQCH,7.162
IQCK,13.64
IQGAP1,15.699
IQGAP2,8.241
IQGAP3,10.29
IQSEC1,3.153
IQSEC2,6.516
IRAK1,54.679
IRAK1BP1,3.963
IRAK2,1.709
IRAK3,2.613
IRAK4,7.963
IREB2,2.56
IRF1,0.555
IRF2,1.515
IRF2BP1,1.083
IRF2BP2,0.553
IRF2BPL,0.494
IRF3,13.345
IRF4,0.929
IRF5,3.477
IRF6,4.068
IRF7,7.646
IRF8,2.188
IRF9,2.757
IRGQ,2.557
IRS1,1.231
IRS2,0.833
IRS4,2.036
IRX1,1.85
IRX2,0.726
IRX3,0.717
IRX5,0.56
IRX6,4.336
ISCA1,4.956
ISCA2,2.771
ISCU,13.271
ISG15,26.564
ISG20,4.412
ISG20L2,1.76
ISL1,0.422
ISL2,1.515
ISM2,2.687
ISOC1,9.25
ISOC2,13.237
IST1,2.713
ISY1,8.419
ISYNA1,41.484
ITCH,3.8
ITFG1,11.356
ITFG2,6.961
ITGA1,19.829
ITGA2,3.9
ITGA2B,21.182
ITGA4,9.363
ITGA5,5.155
ITGA7,8.323
ITGA8,19.098
ITGAE,28.118
ITGAL,10.114
ITGAM,8.384
ITGAV,15.028
ITGAX,12.704
ITGB1BP1,22.558
ITGB1BP2,6.328
ITGB2,4.23
ITGB3,7.235
ITGB3BP,17.465
ITGB4,11.413
ITGB5,19.332
ITGB7,5.249
ITGB8,2.94
ITIH4,7.772
ITM2A,18.506
ITM2B,43.247
ITM2C,48.801
ITPA,25.147
ITPK1,9.478
ITPKA,3.722
ITPKB,1.744
ITPKC,0.878
ITPR1,3.322
ITPR2,5.547
ITPR3,19.273
ITPRID2,4.269
ITPRIP,0.504
ITPRIPL2,1.475
ITSN1,7.153
ITSN2,4.124
IVD,9.796
IVNS1ABP,2.989
IWS1,1.98
JADE1,1.235
JADE2,1.484
JADE3,3.876
JAG1,1.17
JAG2,5.914
JAGN1,1.861
JAK1,8.888
JAK2,2.665
JAK3,5.504
JAKMIP1,4.047
JAKMIP2,3.172
JAM3,16.45
JARID2,1.405
JAZF1,2.348
JDP2,2.211
JKAMP,3.953
JMJD1C,0.869
JMJD6,1.715
JMJD7,6.463
JMJD8,21.572
JMY,1.612
JOSD1,3.565
JOSD2,11.6
JPH1,2.077
JPH2,4.326
JPH3,7.088
JPT1,7.173
JPT2,16.4
JRK,1.26
JRKL,1.027
JSRP1,14.365
JTB,22.015
JUN,0.439
JUNB,0.367
JUND,1.612
JUP,21.053
KALRN,3.072
KANK1,1.441
KANK2,5.679
KANK3,3.08
KANK4,7.973
KANSL1,1.879
KANSL1L,2.989
KANSL2,0.968
KANSL3,4.952
KARS1,20.588
KAT14,1.586
KAT2A,14.998
KAT2B,9.741
KAT5,3.303
KAT6A,1.077
KAT6B,1.704
KAT7,1.701
KAT8,7.066
KATNA1,2.686
KATNAL1,4.151
KATNAL2,7.079
KATNB1,13.117
KATNBL1,3.543
KATNIP,3.239
KAZALD1,5.321
KAZN,1.921
KBTBD11,2.003
KBTBD2,0.985
KBTBD3,3.679
KBTBD4,1.769
KBTBD6,0.616
KBTBD7,0.594
KBTBD8,0.634
KCMF1,3.262
KCNA3,2.027
KCNA4,11.241
KCNA5,4.075
KCNAB1,4.616
KCNAB2,11.184
KCNB1,1.603
KCNB2,1.252
KCNC1,2.532
KCNC3,6.954
KCNC4,2.853
KCND1,6.339
KCND2,2.56
KCNE1,1.711
KCNG1,3.493
KCNG3,0.815
KCNG4,3.834
KCNH2,10.898
KCNH3,9.321
KCNH4,5.755
KCNIP2,4.548
KCNIP3,7.677
KCNJ11,1.875
KCNJ12,1.255
KCNJ14,4.006
KCNJ15,3.307
KCNJ4,10.343
KCNJ8,0.353
KCNK1,2.205
KCNK12,3.198
KCNK2,5.111
KCNK3,3.56
KCNK4,3.289
KCNK5,0.683
KCNK6,4.187
KCNMA1,10.464
KCNMB1,14.27
KCNMB3,9.187
KCNMB4,5.937
KCNN1,8.546
KCNN2,1.764
KCNN3,4.747
KCNN4,2.827
KCNQ1,23.374
KCNQ2,27.525
KCNQ4,4.138
KCNQ5,1.993
KCNRG,1.229
KCNS3,3.816
KCNV1,15.105
KCTD1,1.72
KCTD10,3.665
KCTD11,1.231
KCTD12,3.941
KCTD13,4.381
KCTD14,2.667
KCTD15,5.585
KCTD18,5.767
KCTD19,1.793
KCTD20,5.658
KCTD21,0.94
KCTD3,5.095
KCTD6,0.583
KCTD7,3.239
KCTD8,0.559
KCTD9,9.269
KDELR1,30.871
KDELR2,20.505
KDELR3,11.683
KDF1,0.796
KDM1A,10.38
KDM2A,1.168
KDM2B,3.456
KDM3A,2.669
KDM3B,6.794
KDM4A,3.161
KDM4B,4.099
KDM4C,2.668
KDM4D,0.499
KDM5A,2.938
KDM5B,1.597
KDM5C,9.881
KDM6A,1.268
KDM6B,1.481
KDM7A,1.782
KDM8,1.188
KDSR,5.237
KEAP1,2.119
KEL,12.186
KHDC1,4.712
KHDC4,5.504
KHDRBS1,16.787
KHDRBS3,5.814
KHK,7.118
KHNYN,3.468
KHSRP,14.241
KIAA0040,1.625
KIAA0100,15.972
KIAA0232,0.731
KIAA0319,7.489
KIAA0319L,9.198
KIAA0513,2.545
KIAA0586,5.035
KIAA0753,2.72
KIAA0825,2.302
KIAA0895,3.558
KIAA0895L,10.114
KIAA0930,11.054
KIAA1109,4.67
KIAA1143,3.857
KIAA1191,12.254
KIAA1217,3.478
KIAA1522,7.472
KIAA1549,3.083
KIAA1549L,5.903
KIAA1586,1.106
KIAA1671,1.811
KIAA1958,2.052
KIAA2013,3.903
KICS2,1.097
KIDINS220,11.796
KIF11,3.429
KIF12,3.223
KIF13A,2.82
KIF13B,2.8
KIF15,4.938
KIF16B,2.923
KIF17,7.272
KIF18A,1.653
KIF18B,3.126
KIF19,1.597
KIF1A,12.002
KIF1B,3.742
KIF1C,17.572
KIF20A,6.91
KIF20B,3.277
KIF21B,3.137
KIF22,8.799
KIF23,2.222
KIF24,2.606
KIF25,33.723
KIF26B,2.362
KIF27,2.452
KIF2A,3.311
KIF2C,7.325
KIF3A,6.516
KIF3B,4.545
KIF3C,3.65
KIF4A,18.024
KIF5A,6.767
KIF5B,3.828
KIF5C,9.034
KIF7,3.347
KIF9,8.893
KIFAP3,12.461
KIFBP,3.082
KIFC1,2.794
KIFC2,12.18
KIFC3,13.842
KIN,2.708
KIRREL2,5.434
KISS1,6.428
KISS1R,2.05
KIT,2.895
KITLG,2.721
KIZ,4.82
KLC1,8.628
KLC2,10.411
KLC3,12.124
KLC4,13.912
KLF1,1.541
KLF10,0.319
KLF11,0.723
KLF12,2.092
KLF13,2.646
KLF14,2.149
KLF15,0.898
KLF16,2.531
KLF2,0.473
KLF3,1.071
KLF4,0.685
KLF5,0.646
KLF6,0.429
KLF7,1.49
KLF9,0.754
KLHDC10,2.946
KLHDC2,4.587
KLHDC3,20.052
KLHDC4,10.079
KLHDC7B,2.585
KLHDC8A,0.806
KLHDC8B,6.055
KLHDC9,7.502
KLHL11,1.013
KLHL12,5.357
KLHL14,1.035
KLHL15,1.131
KLHL17,6.891
KLHL18,3.658
KLHL2,3.91
KLHL20,1.817
KLHL21,0.666
KLHL22,2.995
KLHL23,3.869
KLHL24,2.919
KLHL25,1.143
KLHL26,0.576
KLHL28,1.374
KLHL29,2.949
KLHL3,2.968
KLHL32,1.888
KLHL34,7.531
KLHL36,5.302
KLHL4,9.105
KLHL41,3.682
KLHL42,3.014
KLHL5,16.086
KLHL6,3.708
KLHL7,7.907
KLHL8,3.102
KLHL9,0.971
KLK1,11.419
KLK10,5.175
KLK14,4.789
KLK5,6.846
KLK8,0.652
KLLN,1.736
KLRG1,9.25
KLRG2,3.777
KMO,7.294
KMT2A,2.612
KMT2C,2.656
KMT2E,1.318
KMT5A,5.2
KMT5B,3.046
KMT5C,2.323
KNDC1,8.75
KNL1,6.229
KNOP1,2.022
KNSTRN,3.158
KNTC1,9.273
KPNA1,6.852
KPNA2,4.336
KPNA3,6.137
KPNA4,7.423
KPNA5,3.883
KPNA6,4.112
KPTN,50.107
KRAS,3.247
KRBA1,3.155
KRBOX4,5.634
KRBOX5,4.465
KRCC1,1.402
KREMEN1,8.886
KREMEN2,10.555
KRI1,4.037
KRIT1,4.538
KRR1,5.437
KRT13,7.756
KRT16,3.845
KRT17,17.733
KRT18,12.659
KRT19,4.372
KRT222,6.878
KRT33B,3.34
KRT7,7.419
KRT71,5.786
KRT78,2.741
KRT8,27.082
KRT80,4.602
KRT81,13.536
KRT83,4.025
KRT86,10.171
KRTAP10-1,12.038
KRTAP10-5,1.0
KRTAP10-7,3.831
KRTAP12-4,3.051
KRTAP2-4,7.65
KRTAP21-2,1.469
KRTAP5-1,0.757
KRTAP5-2,0.511
KRTAP5-3,4.178
KRTAP5-6,3.583
KRTCAP2,28.666
KRTCAP3,10.348
KSR1,2.238
KSR2,2.013
KTI12,0.35
KTN1,16.021
KXD1,20.484
KYAT1,12.442
KYAT3,11.874
KYNU,9.373
L1CAM,22.217
L2HGDH,11.184
L3HYPDH,2.11
L3MBTL1,5.922
L3MBTL2,6.04
L3MBTL3,3.58
L3MBTL4,4.342
LACC1,3.063
LACTB,5.875
LACTB2,10.772
LAD1,7.654
LAG3,3.183
LAGE3,48.801
LAMA1,17.483
LAMA2,23.565
LAMA3,5.878
LAMA4,9.956
LAMA5,22.558
LAMB1,20.072
LAMB2,12.873
