gene_symbol,half_life_hours
Ctnnbl1,22.401
Ctnnd1,5.465
Ctnnd2,2.489
Ctns,4.009
Ctps,3.785
Ctps2,22.768
Ctr9,4.938
Ctrl,18.433
Ctsa,47.152
Ctsb,55.244
Ctsc,12.095
Ctsd,50.934
Ctse,8.305
Ctsf,10.126
Ctsh,9.446
Ctsk,18.546
Ctsl,22.13
Ctso,16.435
Ctss,7.626
Ctsw,15.48
Ctsz,31.477
Cttn,15.958
Cttnbp2,2.702
Cttnbp2nl,0.824
Ctu1,0.436
Ctu2,5.765
Ctxn1,12.809
Cuedc1,4.0
Cuedc2,46.581
Cul1,3.489
Cul2,5.587
Cul3,3.105
Cul4a,8.303
Cul4b,8.851
Cul5,3.663
Cul7,10.735
Cuta,16.909
Cutc,6.016
Cux1,6.663
Cux2,7.584
Cwc15,11.129
Cwc22,0.902
Cwc25,1.025
Cwc27,4.545
Cwf19l1,2.204
Cwf19l2,2.816
Cx3cl1,4.714
Cxadr,3.14
Cxcl1,0.561
Cxcl10,3.269
Cxcl12,12.281
Cxcl13,19.042
Cxcl14,10.09
Cxcl16,7.655
Cxcl5,1.938
Cxcr4,0.145
Cxcr6,6.834
Cxxc1,3.725
Cxxc4,3.122
Cxxc5,0.951
Cyb561,22.653
Cyb561d1,1.797
Cyb561d2,6.639
Cyb5a,29.737
Cyb5b,17.808
Cyb5d1,6.739
Cyb5d2,3.975
Cyb5r1,8.937
Cyb5r2,9.162
Cyb5r3,30.502
Cyb5r4,14.035
Cyb5rl,12.654
Cyba,35.7
Cybb,12.59
Cybc1,1.141
Cyc1,13.246
Cycs,7.702
Cyct,10.281
Cyfip1,13.858
Cyfip2,10.67
Cygb,6.909
Cyhr1,4.378
Cyld,5.886
Cyp11a1,10.271
Cyp1a1,6.275
Cyp1a2,7.427
Cyp1b1,1.832
Cyp20a1,7.41
Cyp21a1,8.14
Cyp24a1,4.007
Cyp26a1,4.834
Cyp26b1,4.439
Cyp27a1,6.112
Cyp27b1,5.649
Cyp2a5,31.798
Cyp2b19,1.949
Cyp2c55,26.433
Cyp2d22,12.881
Cyp2d26,7.645
Cyp2j5,2.347
Cyp2j6,13.865
Cyp2j9,3.024
Cyp2r1,3.997
Cyp2s1,0.52
Cyp2u1,3.153
Cyp39a1,11.991
Cyp3a13,7.517
Cyp46a1,31.895
Cyp4a12b,4.361
Cyp4f13,21.84
Cyp4f16,13.655
Cyp4f18,39.717
Cyp4v3,11.311
Cyp4x1,13.662
Cyp51,4.224
Cyp7b1,1.434
Cyrib,5.591
Cysltr1,11.596
Cyth2,2.379
Cyth3,1.799
Cyyr1,2.558
Czib,9.484
D030056L22Rik,1.32
D11Wsu47e,1.36
D130040H23Rik,1.855
D16Ertd472e,0.796
D17H6S53E,0.921
D2hgdh,13.179
D3Ertd751e,9.689
D5Ertd579e,0.574
D630023F18Rik,1.285
D630039A03Rik,1.277
D630045J12Rik,2.318
D6Ertd527e,5.549
D6Wsu163e,3.186
D8Ertd738e,11.398
D930048N14Rik,6.354
Daam1,2.488
Daam2,6.343
Dab1,9.748
Dab2,4.104
Dab2ip,1.586
Dach1,0.631
Dach2,6.983
Dact1,0.679
Dact2,1.334
Dact3,5.546
Dad1,23.808
Dag1,9.144
Dagla,0.867
Daglb,3.658
Dalrd3,14.229
Dand5,3.418
Dap,21.184
Dap3,22.768
Dapk1,1.628
Dapk2,17.344
Dapk3,8.418
Dapp1,1.738
Dars,13.483
Dars2,7.497
Daxx,1.37
Dazap1,8.332
Dazap2,7.463
Dazl,5.922
Dbf4,1.703
Dbi,36.028
Dbil5,20.822
Dbn1,11.346
Dbndd1,2.878
Dbndd2,5.944
Dbnl,15.638
Dbp,3.195
Dbr1,0.672
Dbt,8.082
Dbx1,7.798
Dbx2,2.083
Dcaf1,1.778
Dcaf10,1.388
Dcaf11,15.246
Dcaf12,3.806
Dcaf13,3.531
Dcaf15,4.11
Dcaf17,4.119
Dcaf4,6.55
Dcaf5,1.343
Dcaf6,11.438
Dcaf7,5.776
Dcaf8,5.698
Dcakd,14.55
Dcbld1,0.961
Dcbld2,4.547
Dcc,6.707
Dchs1,2.752
Dck,3.06
Dclk1,9.265
Dclk2,3.866
Dclre1a,2.226
Dclre1b,0.836
Dclre1c,3.901
Dcn,49.206
Dcp1b,8.128
Dcp2,3.625
Dcps,13.132
Dcst1,3.114
Dct,3.809
Dctd,5.905
Dctn1,25.023
Dctn2,14.229
Dctn3,22.085
Dctn4,2.099
Dctn5,9.436
Dctn6,7.922
Dctpp1,15.277
Dcun1d1,2.34
Dcun1d2,4.924
Dcun1d3,0.799
Dcun1d4,1.682
Dcun1d5,7.099
Dcxr,38.682
Dda1,5.091
Ddah1,18.888
Ddah2,4.406
Ddb1,20.218
Ddb2,16.187
Ddc,15.991
Ddhd1,2.652
Ddhd2,4.605
Ddi2,1.394
Ddias,0.871
Ddit3,1.222
Ddit4,0.541
Ddit4l,1.025
Ddn,6.092
Ddost,44.818
Ddr1,4.411
Ddr2,12.861
Ddrgk1,15.199
Ddt,30.316
Ddx1,14.071
Ddx10,4.989
Ddx11,5.252
Ddx17,8.044
Ddx18,5.74
Ddx19a,9.341
Ddx19b,6.57
Ddx20,0.955
Ddx21,3.383
Ddx23,8.599
Ddx24,3.537
Ddx25,1.862
Ddx27,4.736
Ddx28,0.603
Ddx31,1.615
Ddx39a,13.788
Ddx39b,9.822
Ddx3x,3.769
Ddx4,20.528
Ddx41,11.456
Ddx42,2.775
Ddx46,14.894
Ddx47,4.652
Ddx49,7.205
Ddx5,4.39
Ddx50,4.037
Ddx51,4.452
Ddx52,2.562
Ddx54,8.115
Ddx55,1.393
Ddx56,4.002
Ddx58,5.692
Ddx59,3.431
Ddx6,2.605
Decr1,33.217
Decr2,21.357
Dedd,2.122
Dedd2,2.219
Def6,3.586
Def8,10.219
Defb11,1.885
Defb19,14.954
Defb20,14.447
Defb30,14.229
Defb36,11.864
Defb37,9.6
Defb42,5.944
Degs1,8.271
Degs2,2.569
Dek,8.573
Dennd1a,3.117
Dennd1b,2.592
Dennd1c,3.436
Dennd2a,4.877
Dennd2c,2.235
Dennd2d,4.436
Dennd3,2.858
Dennd4a,2.742
Dennd4b,5.944
Dennd4c,2.563
Dennd5a,12.552
Dennd5b,2.246
Dennd6a,2.509
Dennd6b,9.403
Denr,6.864
Depdc1a,2.036
Depdc1b,1.029
Depdc5,2.909
Depdc7,1.27
Deptor,3.975
Dera,11.526
Derl1,7.326
Derl2,4.141
Derl3,8.969
Des,5.509
Desi1,6.59
Desi2,3.542
Det1,2.601
Dexi,2.812
Dffa,5.773
Dffb,1.486
Dgat1,7.26
Dgat2,4.445
Dgcr2,4.467
Dgcr6,24.174
Dgcr8,1.864
Dgka,26.921
Dgkd,2.22
Dgke,1.529
Dgkg,2.89
Dgki,5.022
Dgkk,7.773
Dgkq,2.722
Dgkz,8.366
Dglucy,16.056
Dguok,7.477
Dhcr24,8.04
Dhcr7,11.691
Dhdds,6.036
Dhdh,11.163
Dhfr,9.508
Dhh,5.214
Dhodh,7.475
Dhps,7.217
Dhrs1,29.677
Dhrs11,9.827
Dhrs13,1.701
Dhrs3,2.168
Dhrs4,19.811
Dhrs7b,6.156
Dhrs9,5.227
Dhtkd1,12.356
Dhx15,5.495
Dhx16,8.955
Dhx29,8.538
Dhx30,2.783
Dhx32,4.389
Dhx33,1.483
Dhx34,6.851
Dhx35,4.48
Dhx36,3.035
Dhx37,10.806
Dhx38,5.416
Dhx40,4.328
Dhx57,5.781
Dhx58,11.18
Dhx8,2.619
Dhx9,7.543
Diablo,11.254
Diaph1,10.637
Diaph2,4.184
Diaph3,5.306
Dicer1,1.764
Dido1,1.043
Dimt1,1.854
Dio1,18.247
Dio2,2.093
Dip2a,11.426
Dip2b,3.765
Dip2c,3.063
Dipk1a,1.974
Dipk2a,0.924
Diras1,5.241
Diras2,3.568
Dis3,4.5
Dis3l,4.418
Dis3l2,8.278
Disc1,7.328
Disp1,1.032
Disp2,6.686
Dixdc1,3.278
Dkc1,8.469
Dkk1,9.797
Dkk2,5.552
Dkk3,18.433
Dkkl1,13.662
Dlat,13.428
Dlc1,0.804
Dld,6.519
Dleu7,0.411
Dlg1,7.671
Dlg2,6.799
Dlg3,2.319
Dlg4,9.015
Dlg5,6.389
Dlgap1,2.939
Dlgap2,6.911
Dlgap3,5.102
Dlgap4,2.881
Dlgap5,2.576
Dlk1,24.1
Dlk2,2.587
Dll1,1.0
Dll3,7.702
Dll4,1.743
Dlst,7.653
Dlx1,0.9
Dlx2,1.016
Dlx3,0.516
Dlx4,3.821
Dlx6,22.243
Dmac1,8.452
Dmap1,3.321
Dmbx1,2.485
Dmc1,16.138
Dmd,2.73
Dmkn,27.557
Dmpk,9.46
Dmrt1,6.808
Dmrt2,1.383
Dmrt3,0.791
Dmrta2,1.148
Dmrtb1,1.715
Dmrtc1b,18.1
Dmrtc2,20.654
Dmtf1,2.133
Dmtn,2.924
Dmwd,3.29
Dmxl1,1.706
Dmxl2,6.544
Dna2,2.128
Dnaaf10,5.951
Dnaaf2,0.936
Dnaaf5,6.669
Dnaaf9,9.586
Dnaja1,4.511
Dnaja2,4.018
Dnaja3,5.388
Dnaja4,2.975
Dnajb1,0.862
Dnajb11,17.099
Dnajb12,2.356
Dnajb13,8.017
Dnajb14,5.157
Dnajb2,11.346
Dnajb3,1.861
Dnajb4,0.876
Dnajb5,1.494
Dnajb6,3.759
Dnajb8,4.452
Dnajb9,1.202
Dnajc1,2.543
Dnajc10,23.881
Dnajc11,5.646
Dnajc12,24.595
Dnajc13,7.395
Dnajc14,2.832
Dnajc15,22.745
Dnajc16,2.802
Dnajc17,5.41
Dnajc18,5.989
Dnajc19,15.733
Dnajc2,6.574
Dnajc21,4.338
Dnajc22,4.704
Dnajc24,7.682
Dnajc25,5.039
Dnajc27,2.279
Dnajc28,2.041
Dnajc3,9.728
Dnajc30,3.258
Dnajc4,16.772
Dnajc5,4.054
Dnajc6,0.75
Dnajc7,8.753
Dnajc8,9.728
Dnajc9,7.866
Dnal1,10.075
Dnal4,6.524
Dnali1,13.628
Dnase1l1,18.622
Dnase1l2,5.824
Dnase2a,6.595
Dnd1,3.496
Dner,7.079
Dnhd1,13.045
Dnlz,11.208
Dnm1,28.093
Dnm1l,5.206
Dnm2,10.53
Dnm3,7.302
Dnmbp,0.674
Dnmt1,8.101
Dnmt3a,3.01
Dnmt3b,3.355
Dnmt3l,8.211
Dnpep,16.62
Dnph1,16.385
Dnttip1,4.06
Dnttip2,1.443
Doc2a,6.362
Doc2g,8.937
Dock1,9.403
Dock11,7.798
Dock2,5.199
Dock3,3.809
Dock4,11.864
Dock5,3.856
Dock6,14.2
Dock7,6.437
Dock8,7.065
Dock9,8.937
Dohh,6.722
Dok1,0.836
Dok2,7.517
Dok3,6.471
Dok4,3.23
Dok5,3.98
Dolk,1.477
Dolpp1,2.214
Donson,4.058
Dop1b,6.637
Dot1l,1.97
Dpagt1,9.689
Dpcd,14.818
Dpep2,6.197
Dpep3,2.635
Dpf1,5.23
Dpf2,2.871
Dph1,2.715
Dph2,1.458
Dph3,5.03
Dph5,2.06
Dph6,15.215
Dph7,2.532
Dpm1,6.064
Dpm2,9.223
Dpm3,16.62
Dpp10,4.014
Dpp3,12.393
Dpp4,8.452
Dpp7,10.503
Dpp8,14.624
Dpp9,17.344
Dppa2,2.169
Dppa3,20.259
Dppa4,7.675
Dpy19l3,7.69
Dpy19l4,4.81
Dpy30,6.646
Dpyd,27.003
Dpys,28.438
Dpysl2,4.626
Dpysl3,16.755
Dpysl4,13.809
Dpysl5,5.8
Dqx1,8.347
Dr1,1.953
Dram1,21.641
Dram2,5.469
Drap1,25.176
Drd3,4.09
Drd4,3.73
Drg1,7.792
Drg2,10.955
Drosha,19.731
Drp2,8.142
Dsc2,7.62
Dscam,5.703
Dscc1,3.243
Dse,3.094
Dsel,1.516
Dsg2,3.749
Dsg3,6.748
Dsn1,3.013
Dsp,13.34
Dstn,19.651
Dstyk,2.133
Dtd1,21.795
Dtd2,7.999
Dtl,0.952
Dtna,7.549
Dtnb,10.922
Dtnbp1,3.616
Dtwd1,1.618
Dtwd2,2.72
Dtx1,5.593
Dtx2,1.764
Dtx3,10.07
Dtx3l,3.292
Dtx4,1.893
Dtymk,8.651
Duox1,12.349
Duoxa1,3.419
Duoxa2,12.387
Dus1l,2.827
Dus2,6.147
Dus3l,5.25
Dus4l,0.999
Dusp1,0.273
Dusp10,0.26
Dusp11,3.169
Dusp12,4.204
Dusp13,8.581
Dusp14,0.951
Dusp15,7.099
Dusp16,0.621
Dusp18,4.766
Dusp19,5.214
Dusp2,0.649
Dusp22,6.572
Dusp23,4.041
Dusp26,10.955
Dusp27,1.298
Dusp28,8.937
Dusp3,3.613
Dusp4,0.352
Dusp5,0.205
Dusp6,0.15
Dusp7,0.472
Dusp8,1.722
Dusp9,7.047
Dut,11.151
Dvl1,5.466
Dvl2,2.331
Dvl3,4.417
Dxo,3.956
Dydc2,3.513
Dym,6.82
Dync1h1,13.872
Dync1i1,2.991
Dync1i2,13.079
Dync1li1,2.824
Dync1li2,3.363
Dync2h1,12.312
Dync2li1,35.52
Dynll1,18.716
Dynll2,7.572
Dynlrb1,20.674
Dynlt1a,13.239
Dynlt2b,9.19
Dynlt3,51.663
Dyrk1a,0.893
Dyrk1b,2.985
Dyrk2,0.681
Dyrk3,0.482
Dyrk4,1.054
Dysf,18.812
Dzip1,14.286
Dzip1l,2.672
Dzip3,4.25
E130308A19Rik,2.144
E130311K13Rik,2.012
E230025N22Rik,11.685
E2f1,4.68
E2f2,1.404
E2f3,0.471
E2f4,5.603
E2f5,3.393
E2f6,1.878
E2f7,0.835
E2f8,0.836
E330021D16Rik,3.975
E430018J23Rik,1.084
E4f1,1.894
Eaf1,2.527
Eaf2,8.316
Eapp,4.541
Ears2,3.209
Ebag9,4.781
Ebf1,2.206
Ebf3,2.009
Ebf4,2.701
Ebi3,9.218
Ebna1bp2,7.58
Ebp,26.893
Ebpl,14.476
Ecd,6.626
Ece1,9.887
Ece2,8.188
Ecel1,10.872
Ech1,23.832
Echdc1,16.704
Echdc2,20.014
Echdc3,13.935
Echs1,13.851
Eci1,15.107
Eci2,8.749
Ecm1,48.119
Ecm2,6.413
Ecpas,10.302
Ecsit,6.094
Ect2,2.19
Eda,10.445
Eda2r,2.878
Edc3,1.284
Edc4,5.819
Edem1,7.655
Edem2,25.074
Edem3,2.679
Edf1,24.972
Edil3,13.76
Edn1,0.505
Edn2,1.369
Ednra,3.576
Edrf1,1.186
Eea1,3.521
Eed,1.495
Eef1a1,50.215
Eef1a2,23.235
Eef1akmt1,12.622
Eef1akmt2,6.824
Eef1aknmt,2.191
Eef1b2,32.649
Eef1d,10.229
Eef1e1,2.536
Eef1g,25.023
Eef2,26.379
Eef2k,8.521
Eef2kmt,8.366
Eefsec,10.905
Efcab1,11.248
Efcab14,5.988
Efcab5,6.113
Efemp1,45.83
Efemp2,45.0
Efhb,2.153
Efhc1,2.694
Efhc2,4.479
Efhd1,4.589
Efhd2,10.778
Efl1,5.055
Efna1,0.868
Efna2,2.178
Efna3,5.001
Efna4,1.032
Efna5,3.274
Efnb1,1.033
Efnb2,0.528
Efnb3,3.229
Efr3a,18.546
Efr3b,12.101
Efs,3.018
Eftud2,21.184
Egf,2.238
Egfl6,5.391
Egfl7,35.268
Egfl8,5.643
Egfr,2.502
Egln1,6.428
Egln2,2.747
Egln3,1.912
Egr1,0.338
Egr2,0.363
Egr3,0.545
Egr4,1.787
Ehbp1,2.678
Ehbp1l1,3.239
Ehd1,5.001
Ehd2,12.101
Ehd3,5.444
Ehd4,5.882
Ehf,1.95
Ehhadh,3.687
Ehmt1,1.932
Ei24,9.019
Eid1,12.306
Eid2,1.254
Eid2b,1.348
Eid3,0.322
Eif1,2.272
Eif1a,1.6
Eif1ad,2.689
Eif1ax,21.184
Eif1b,2.761
Eif2a,6.516
Eif2ak1,5.13
Eif2ak2,6.23
Eif2ak3,1.249
Eif2ak4,4.238
Eif2b1,4.747
Eif2b2,3.386
Eif2b3,5.645
Eif2b4,4.484
Eif2b5,19.811
Eif2d,22.907
Eif2s1,6.658
Eif2s2,5.499
Eif2s3x,12.07
Eif3a,3.408
Eif3b,27.641
Eif3c,26.46
Eif3d,7.214
Eif3e,13.012
Eif3f,32.915
Eif3g,5.193
Eif3h,28.728
Eif3i,19.953
Eif3j1,3.812
Eif3k,25.875
Eif3l,19.711
Eif3m,10.594
Eif4a1,6.251
Eif4a2,1.446
Eif4a3,4.067
Eif4b,5.114
Eif4e,3.377
Eif4e1b,10.637
Eif4e2,3.827
Eif4e3,15.622
Eif4ebp1,7.418
Eif4ebp2,6.969
Eif4ebp3,1.329
Eif4enif1,2.776
Eif4g1,14.833
Eif4g2,16.978
Eif4g3,5.704
Eif4h,10.789
Eif5,4.358
Eif5a,21.422
Eif5a2,8.933
Eif5b,11.112
Eif6,4.605
Eipr1,5.911
Elac1,2.517
Elac2,6.134
Elavl1,5.84
Elavl3,7.422
Elavl4,8.08
Elf1,1.284
Elf2,0.78
Elf3,1.045
Elf4,1.828
Elf5,21.751
Elk1,4.474
Elk3,2.819
Elk4,2.526
Ell,0.817
Ell2,1.552
Ell3,4.997
Elmo1,20.486
Elmo2,5.187
Elmo3,3.05
Elmod2,2.427
Elmod3,4.947
Eln,8.704
Eloa,2.19
Elob,31.381
Eloc,9.728
Elof1,8.495
Elovl1,5.683
Elovl2,1.835
Elovl4,2.837
Elovl5,7.501
Elovl6,3.229
Elovl7,2.704
Elp1,9.051
Elp2,8.322
Elp3,9.713
Elp4,9.718
Elp5,8.638
Elp6,3.385
Emb,24.972
Emc1,7.751
Emc10,23.592
Emc2,15.527
Emc3,9.331
Emc4,12.628
Emc6,3.887
Emc7,8.115
Emc8,10.029
Emc9,6.17
Emd,12.419
Eme1,2.803
Eme2,5.034
Emg1,7.056
Emid1,6.302
Emilin1,9.019
Emilin2,8.465
Emilin3,6.862
Eml1,5.662
Eml2,14.359
Eml3,8.307
Eml4,2.355
Eml5,5.859
Emp1,6.99
Emp2,13.586
Emp3,14.257
Emsy,1.667
Emx2,0.737
En1,0.901
En2,1.008
Enah,5.797
Enc1,0.338
Endod1,6.521
Endog,12.337
Endov,4.116
Eng,9.753
Engase,4.662
Enkd1,3.477
Eno1,11.625
Eno1b,24.77
Eno2,5.589
Eno3,21.357
Enoph1,6.117
Enox1,5.113
Enox2,8.299
Enpep,12.77
Enpp1,11.84
Enpp2,18.812
Enpp3,7.083
Enpp4,2.068
Enpp5,9.102
Ensa,8.309
Enthd1,5.933
Entpd2,15.339
Entpd3,15.48
Entpd4,9.364
Entpd5,35.054
Entpd6,10.626
Entpd7,2.197
Entr1,6.717
Ents15,1.43
Eny2,9.19
Eogt,3.503
Eola1,2.662
Eomes,1.124
Ep300,1.823
Ep400,4.088
Epas1,15.107
Epb41,9.552
Epb41l2,16.302
Epb41l3,14.52
Epb41l4a,3.994
Epb41l5,3.293
Epc1,0.371
Epc2,0.576
Epdr1,17.047
Epg5,1.882
Epgn,8.142
Epha1,4.723
Epha10,9.842
Epha2,0.54
Epha4,1.027
Epha7,2.566
Ephb2,6.041
Ephb3,0.672
Ephb4,1.905
Ephb6,12.218
Ephx1,24.52
Ephx2,60.285
Epm2aip1,1.65
Epn1,21.336
Epn2,2.234
Epn3,6.114
Epo,3.82
Epop,2.919
Epor,4.241
Eprs,12.596
Eps15,9.733
Eps15l1,3.924
Eps8,4.82
Eps8l2,13.704
Epsti1,17.151
Epx,6.331
Eral1,5.293
Erap1,31.573
Eras,15.138
Erbb2,3.165
Erbb3,1.734
Erbin,3.393
Erc1,3.089
Erc2,4.278
Ercc1,9.312
Ercc2,3.06
Ercc3,7.336
Ercc4,1.483
Ercc5,2.94
Ercc6,1.405
Ercc6l,1.387
Ercc6l2,4.313
Ercc8,4.475
Ereg,1.13
Erf,1.005
Erg,2.018
Erg28,9.102
Ergic1,21.013
Ergic2,5.664
Ergic3,25.718
Erh,27.473
Eri1,2.5
Eri2,1.043
Eri3,27.753
Erich1,2.055
Erlec1,10.905
Erlin1,6.334
Erlin2,13.732
Ermard,7.06
Ermp1,14.52
Ern1,1.873
Ero1a,18.155
Erp29,7.578
Erp44,23.047
Errfi1,0.276
Esam,1.235
Esco1,2.584
Esco2,1.801
Esd,11.578
Esf1,1.716
Espl1,3.539
Espn,14.316
Esrra,3.045
Esrrb,1.4
Esrrg,11.072
Ess2,1.597
Esx1,3.986
Esyt1,34.629
Esyt2,10.762
Etaa1,0.641
Etf1,4.753
Etfa,27.306
Etfb,29.497
Etfbkmt,1.835
Etfdh,10.811
Etfrf1,8.798
Ethe1,25.562
Etl4,3.329
Etnk1,4.065
Etnk2,3.828
Ets1,1.462
Ets2,0.861
Etv1,3.265
Etv2,1.881
Etv3,0.548
Etv4,8.564
Etv5,3.064
Etv6,1.277
Eva1b,3.493
Eva1c,1.766
Evc,17.064
Evc2,5.023
Evi2a,6.794
Evi5,5.507
Evi5l,14.728
Evpl,3.477
Evx1,2.729
Evx2,15.107
Ewsr1,7.083
Exd1,4.498
Exd2,8.335
Exo1,1.184
Exo5,0.69
Exoc1,2.493
Exoc2,8.307
Exoc3,6.144
Exoc3l,5.981
Exoc3l4,3.885
Exoc4,10.888
Exoc5,3.543
Exoc6,5.083
Exoc6b,4.939
Exoc7,21.013
Exoc8,0.96
Exog,0.969
Exosc1,2.458
Exosc10,5.034
Exosc2,5.91
Exosc3,2.112
Exosc4,1.741
Exosc5,12.577
Exosc6,1.187
Exosc7,3.009
Exosc8,5.318
Exosc9,5.45
Ext1,1.761
Ext2,22.699
Extl1,3.267
Extl2,2.485
Extl3,2.797
Eya1,1.217
Eya2,3.847
Eya3,3.757
Eya4,2.633
Ezh1,2.869
Ezh2,3.234
Ezr,7.099
F11r,10.972
F2,6.791
F2r,4.146
F2rl1,1.879
F3,0.456
F5,9.364
F7,4.03
F8,8.25
F8a,2.619
Fa2h,3.347
Faah,9.963
Faap100,3.098
Faap20,7.143
Faap24,1.292
Fabp3,45.0
Fabp4,23.52
Fabp5,16.755
Fabp7,8.297
Fadd,1.423
Fads1,13.293
Fads2,17.415
Fads3,10.329
Fads6,3.221
Faf1,8.901
Faf2,2.93
Fah,56.837
Fahd1,5.589
Fahd2a,13.273
Faim,6.681
Fam102a,2.506
Fam102b,7.239
Fam104a,2.091
Fam107b,3.014
Fam110a,0.531
Fam110b,0.722
Fam110c,1.229
Fam110d,1.006
Fam111a,2.525
Fam114a1,14.462
Fam114a2,9.635
Fam117a,1.966
Fam117b,1.391
Fam118a,2.051
Fam118b,2.611
Fam120a,11.967
Fam120b,1.959
Fam120c,6.836
Fam122b,15.765
Fam126a,3.708
Fam126b,0.998
Fam131b,3.405
Fam133b,2.961
Fam135a,4.874
Fam136a,3.824
Fam13a,1.199
Fam13b,4.036
Fam13c,3.518
Fam149a,18.735
Fam149b,24.67
Fam161b,4.541
Fam162a,20.612
Fam167b,12.015
Fam168a,4.583
Fam168b,4.396
Fam169a,0.78
Fam171a1,3.954
Fam171a2,4.496
Fam171b,7.638
Fam174a,7.48
Fam185a,4.122
Fam189b,4.671
Fam193a,1.336
Fam193b,4.055
Fam199x,1.579
Fam204a,3.917
Fam207a,1.781
Fam20a,4.191
Fam20b,4.938
Fam20c,2.989
Fam210a,2.297
Fam210b,9.436
Fam214a,3.405
Fam214b,4.144
Fam216a,4.873
Fam217b,2.305
Fam219a,4.812
Fam219b,3.924
Fam220a,3.097
Fam221a,1.37
Fam222b,0.527
Fam229b,14.432
Fam234a,25.252
Fam234b,8.937
Fam241a,2.685
Fam32a,5.634
Fam3a,13.76
Fam3c,5.746
Fam3d,6.739
Fam43a,0.38
Fam50a,8.326
Fam53a,3.965
Fam53b,2.02
Fam53c,1.397
Fam72a,0.573
Fam76a,2.545
Fam76b,0.932
Fam78b,2.105
Fam83d,1.037
Fam83h,0.818
Fam89b,5.556
Fam8a1,4.609
Fam91a1,4.125
Fam98a,3.365
Fam98b,5.446
Fam98c,15.433
Fanca,10.276
Fancb,1.663
Fancc,3.981
Fancd2,11.067
Fancf,0.363
Fancg,9.412
Fanci,11.578
Fancl,7.216
Fancm,2.77
Fank1,15.401
Far1,5.682
Far2,95.395
Farp1,6.858
Farp2,5.455
Fars2,7.634
Farsa,8.24
Farsb,9.832
Fas,5.959
Fasl,1.859
Fasn,6.47
Fastk,10.933
Fastkd1,1.254
Fastkd2,2.406
Fastkd3,0.892
Fastkd5,0.768
Fat2,6.897
Fat3,15.558
Fat4,6.492
Fau,21.228
Faxc,5.271
Fbf1,7.735
Fbh1,5.837
Fbl,8.74
Fblim1,8.381
Fbln1,25.15
Fbln2,28.438
Fbln5,28.496
Fbn1,8.426
Fbn2,12.15
Fbp1,13.511
Fbp2,17.432
Fbrsl1,2.127
Fbxl12,2.941
Fbxl14,0.745
Fbxl15,2.157
Fbxl16,3.888
Fbxl18,2.077
Fbxl19,4.756
Fbxl2,7.482
Fbxl20,6.261
Fbxl21,1.581
Fbxl22,3.264
Fbxl3,1.43
Fbxl4,2.903
Fbxl5,1.149
Fbxl6,14.639
Fbxl8,0.846
Fbxo10,3.112
Fbxo11,1.727
Fbxo15,3.313
Fbxo16,1.091
Fbxo17,5.823
Fbxo2,57.417
Fbxo21,4.949
Fbxo22,3.315
Fbxo24,1.247
Fbxo25,2.66
Fbxo27,1.715
Fbxo28,0.937
Fbxo3,6.928
Fbxo30,0.574
Fbxo31,1.524
Fbxo32,0.756
Fbxo33,1.353
Fbxo34,1.01
Fbxo36,20.57
Fbxo38,1.622
Fbxo39,5.952
Fbxo4,7.238
Fbxo41,4.918
Fbxo42,1.016
Fbxo44,11.157
Fbxo45,1.281
Fbxo46,0.581
Fbxo47,3.0
Fbxo48,1.079
Fbxo5,0.235
Fbxo6,11.254
Fbxo7,3.149
Fbxo8,3.815
Fbxo9,3.795
Fbxw10,4.425
Fbxw11,1.512
Fbxw17,2.696
Fbxw2,4.681
Fbxw4,6.359
Fbxw5,12.089
Fbxw7,0.931
Fbxw8,11.84
Fbxw9,15.91
Fcer1g,12.738
Fcf1,7.914
Fcgbp,3.431
Fcgr2b,16.671
Fcgr3,11.197
Fcgrt,37.369
Fcho1,16.875
Fcho2,3.253
Fchsd1,4.87
Fchsd2,1.657
Fcna,16.909
Fcnb,1.03
Fdft1,2.79
Fdps,12.966
Fdx1,5.589
Fdx2,5.373
Fdxacb1,0.789
Fdxr,5.041
Fech,14.909
Fem1a,0.849
Fem1b,0.653
Fem1c,0.516
Fen1,1.852
Fer,6.942
Ferd3l,8.669
Fermt2,4.901
Fermt3,4.129
Fes,4.856
Fetub,19.591
Fev,16.007
Fez1,10.178
Fez2,2.79
Fezf1,3.794
Ffar2,2.67
Fgd1,5.625
Fgd2,3.011
Fgd3,1.716
Fgd5,12.738
Fgd6,2.232
Fgf1,3.599
Fgf10,1.518
Fgf11,19.993
Fgf13,4.729
Fgf14,2.749
Fgf15,1.567
Fgf17,3.194
Fgf18,1.804
Fgf2,1.118
Fgf21,5.971
Fgf22,3.505
Fgf3,1.417
Fgf4,2.097
Fgf5,3.185
Fgf7,1.417
Fgf8,4.458
Fgfbp1,8.942
Fgfbp3,7.561
Fgfr1,5.662
Fgfr1op2,5.523
Fgfr2,1.723
Fgfr3,12.488
Fgfr4,10.578
Fgfrl1,3.813
Fgg,4.148
Fgl1,8.758
Fgl2,4.366
Fgr,8.219
Fh1,10.691
Fhad1,3.628
Fhdc1,0.915
Fhip1a,2.62
Fhip1b,1.854
Fhip2a,0.946
Fhip2b,3.465
Fhit,18.026
Fhl1,13.469
Fhl2,0.887
Fhl3,1.615
Fhl4,0.55
Fhod1,3.331
Fhod3,1.986
Fibcd1,5.172
